id,side,tx,ty,tz,qx,qy,qz,qw,j1,j2,j3,j4,j5,j6,j7,cam_tx,cam_ty,cam_tz,cam_qx,cam_qy,cam_qz,cam_qw,dist_tcp_socket,visible
251130121228,l,0.23948759084020238,-0.16754259481548028,0.4935073007543137,-0.008061159551789331,0.9823945236621404,0.13955924518899174,0.1239323791173142,0.016190613550765048,-0.1975754182570711,4.110911692224646,1.014520864352101,5.167892731528088,4.315490398247172,6.632251157578453,0.2881002507479258,0.772266079629247,0.3678115050291237,-0.5260463822438244,0.5883457348825061,0.41810291033089014,0.4497937836837601,0.5735627979059983,0
251130121228,r,0.23948759084020238,-0.16754259481548028,0.4935073007543137,-0.008061159551789331,0.9823945236621404,0.13955924518899174,0.1239323791173142,0.016190613550765048,-0.1975754182570711,4.110911692224646,1.014520864352101,5.167892731528088,4.315490398247172,6.632251157578453,0.28558496015693124,0.7576936317879429,0.3096624041026426,-0.5260463822438244,0.5883457348825061,0.41810291033089014,0.4497937836837601,0.5735627979059983,0
251130121229,l,0.23948759084020238,-0.16754259481548028,0.4935073007543137,-0.008061159551789331,0.9823945236621404,0.13955924518899174,0.1239323791173142,0.016190613550765048,-0.1975754182570711,4.110911692224646,1.014520864352101,5.167892731528088,4.315490398247172,6.632251157578453,0.2881002507479258,0.772266079629247,0.3678115050291237,-0.5260463822438244,0.5883457348825061,0.41810291033089014,0.4497937836837601,0.5735627979059983,0
251130121229,r,0.23948759084020238,-0.16754259481548028,0.4935073007543137,-0.008061159551789331,0.9823945236621404,0.13955924518899174,0.1239323791173142,0.016190613550765048,-0.1975754182570711,4.110911692224646,1.014520864352101,5.167892731528088,4.315490398247172,6.632251157578453,0.28558496015693124,0.7576936317879429,0.3096624041026426,-0.5260463822438244,0.5883457348825061,0.41810291033089014,0.4497937836837601,0.5735627979059983,0
251130121400,l,-0.20578742870979982,0.03994908044296519,-0.312194915165931,0.0845349370633083,0.596352578183728,0.7829300262250395,-0.15568564970424514,-0.2913184235749897,0.3120655575573493,3.811651975798243,0.5305823892987332,23.415363252598514,3.3053188965247826,6.632251157578453,0.148777083321348,1.0830413450005247,-0.04859790798005125,-0.5835897717741754,-0.01986208249615361,0.8062230740313326,0.09504121604888732,0.37604528969087264,1
251130121400,r,-0.20578742870979982,0.03994908044296519,-0.312194915165931,0.0845349370633083,0.596352578183728,0.7829300262250395,-0.15568564970424514,-0.2913184235749897,0.3120655575573493,3.811651975798243,0.5305823892987332,23.415363252598514,3.3053188965247826,6.632251157578453,0.13073026436757249,1.0936272323202902,-0.10483181410899031,-0.5835897717741754,-0.01986208249615361,0.8062230740313326,0.09504121604888732,0.37604528969087264,1
251130121455,l,-0.2980538998103424,-0.025822419515652895,-0.2633903470640918,0.09581271472132906,0.5900411820451469,0.7576626488591743,-0.26195159635190995,-0.29346169216046414,0.3612180650989815,3.7047380543682205,0.6408960537580152,23.38608519589307,3.170647810315149,6.632251157578453,0.1392930449100419,1.0685788116910242,-0.10605694260231248,-0.5174727146470475,-0.07117619664286061,0.8377687082219584,0.1590582715946591,0.3985942792719669,1
251130121455,r,-0.2980538998103424,-0.025822419515652895,-0.2633903470640918,0.09581271472132906,0.5900411820451469,0.7576626488591743,-0.26195159635190995,-0.29346169216046414,0.3612180650989815,3.7047380543682205,0.6408960537580152,23.38608519589307,3.170647810315149,6.632251157578453,0.11446234767794261,1.0889891060654677,-0.15672110373083764,-0.5174727146470475,-0.07117619664286061,0.8377687082219584,0.1590582715946591,0.3985942792719669,1
251130121504,l,-0.3336225810013042,-0.04895712928254925,-0.24081491780429765,0.0753339369196095,0.572206908357462,0.7480627402344898,-0.32757623481505366,-0.2935547060004896,0.364361941999949,3.698426600049826,0.6493991144243418,23.33501796452068,3.0410809940630767,6.632251157578453,0.1349795150968566,1.08157153702866,-0.13874957966726753,-0.4906640594992154,-0.12430966990639726,0.8391720826460694,0.19896257829821173,0.41435812010705264,1
251130121504,r,-0.3336225810013042,-0.04895712928254925,-0.24081491780429765,0.0753339369196095,0.572206908357462,0.7480627402344898,-0.32757623481505366,-0.2935547060004896,0.364361941999949,3.698426600049826,0.6493991144243418,23.33501796452068,3.0410809940630767,6.632251157578453,0.10861999155066153,1.1089265134863049,-0.1851918191199392,-0.4906640594992154,-0.12430966990639726,0.8391720826460694,0.19896257829821173,0.41435812010705264,1
251130121515,l,-0.4269048044248739,-0.1811048622047955,-0.12026190274656967,0.09859504936049866,0.5485230885990361,0.6790940444062946,-0.4777370789583206,-0.2948558319743425,0.3920624513193086,3.6198273460864363,0.741008507920568,23.160802746854788,2.8417128514274457,6.632251157578453,0.10648393530846652,1.0987325245007686,-0.2282320939283797,-0.3676298281602984,-0.18932297953999513,0.8627093891434218,0.29109729437847964,0.4790716109387856,0
251130121515,r,-0.4269048044248739,-0.1811048622047955,-0.12026190274656967,0.09859504936049866,0.5485230885990361,0.6790940444062946,-0.4777370789583206,-0.2948558319743425,0.3920624513193086,3.6198273460864363,0.741008507920568,23.160802746854788,2.8417128514274457,6.632251157578453,0.07287065063155991,1.1372205037371161,-0.25967765439828483,-0.3676298281602984,-0.18932297953999513,0.8627093891434218,0.29109729437847964,0.4790716109387856,0
251130121527,l,-0.3910679654101842,-0.10376684541533665,-0.1837988647120864,0.10502128542040766,0.5660294120100015,0.7203257544990687,-0.38692640499859876,-0.2944131608611125,0.38591976306765186,3.647900219206058,0.7070483578351586,23.260021204172833,2.992419281260359,6.632251157578453,0.12231002636284267,1.0803748881111532,-0.17888722839335439,-0.4310361742450838,-0.13980902518103253,0.8614463585004752,0.22928460390731362,0.44439142031205237,0
251130121527,r,-0.3910679654101842,-0.10376684541533665,-0.1837988647120864,0.10502128542040766,0.5660294120100015,0.7203257544990687,-0.38692640499859876,-0.2944131608611125,0.38591976306765186,3.647900219206058,0.7070483578351586,23.260021204172833,2.992419281260359,6.632251157578453,0.09091365649403395,1.1113083856217296,-0.21959825256291657,-0.4310361742450838,-0.13980902518103253,0.8614463585004752,0.22928460390731362,0.44439142031205237,0
251130121543,l,-0.33132258839369,-0.06246298200533418,-0.23640509702007162,0.12248308438594475,0.5962431937723521,0.7408554217356513,-0.2839457581507845,-0.29444619965088187,0.3894910323855323,3.649578334517914,0.7038025796595047,23.379478529465175,3.178112267558826,6.632251157578453,0.13133028547860742,1.053902724562978,-0.1237585054977439,-0.48576888819368347,-0.06313168898358165,0.8547436649666761,0.17162822550803947,0.41178107241344,1
251130121543,r,-0.33132258839369,-0.06246298200533418,-0.23640509702007162,0.12248308438594475,0.5962431937723521,0.7408554217356513,-0.2839457581507845,-0.29444619965088187,0.3894910323855323,3.649578334517914,0.7038025796595047,23.379478529465175,3.178112267558826,6.632251157578453,0.1031816017105402,1.0751865909744391,-0.17228323629306713,-0.48576888819368347,-0.06313168898358165,0.8547436649666761,0.17162822550803947,0.41178107241344,0
